customer_id,customer_name,gender,age,city,province,signup_date,signup_channel,is_churned
662,Sara Qureshi,Male,31,Rawalpindi,Punjab,2026-02-20,TikTok Ads,1
663,Saad Ali,Other,33,Islamabad,Islamabad Capital Territory,2024-03-10,TikTok Ads,1
664,Muhammad Siddiqui,Male,28,Karachi,Sindh,2026-03-19,Google Ads,0
665,Kiran Jatoi,Female,38,Lahore,Punjab,2025-03-09,Google Ads,1
666,Faisal Dar,Male,29,Quetta,Balochistan,2024-10-11,Facebook Ads,1
667,Ali Abbasi,Male,25,Islamabad,Islamabad Capital Territory,2026-04-07,Direct,0
668,Hamza Farooq,Male,29,Karachi,Sindh,2024-11-13,Direct,1
669,Faisal Qureshi,Male,34,Rawalpindi,Punjab,2024-02-29,Organic,1
670,Sana Ali,Male,27,Karachi,Sindh,2025-04-09,Referral,1
671,Nida Hashmi,Male,22,Rawalpindi,Punjab,2024-05-02,Facebook Ads,1
672,Muhammad Malik,Male,38,Faisalabad,Punjab,2025-05-23,Facebook Ads,1
673,Asad Jatoi,Female,32,Karachi,Sindh,2024-06-19,Facebook Ads,0
674,Asad Malik,Female,44,Karachi,Sindh,2026-01-20,Google Ads,0
675,Zain Khan,Female,36,Karachi,Sindh,2024-10-05,Facebook Ads,0
676,Tariq Ali,Male,18,Islamabad,Islamabad Capital Territory,2025-05-23,Facebook Ads,0
677,Zahra Jatoi,Female,37,Multan,Punjab,2026-05-29,Facebook Ads,0
678,Sara Butt,Female,43,Karachi,Sindh,2026-03-02,Facebook Ads,0
679,Zain Baig,Male,30,Karachi,Sindh,2024-08-21,Organic,1
680,Hina Jatoi,Other,39,Lahore,Punjab,2026-05-29,Facebook Ads,0
681,Muhammad Iqbal,Other,37,Faisalabad,Punjab,2025-01-07,TikTok Ads,1
682,Kiran Malik,Male,34,Lahore,Punjab,2025-07-20,Google Ads,1
683,Faisal Qureshi,Male,24,Rawalpindi,Punjab,2025-03-02,TikTok Ads,0
684,Hina Shah,Male,18,Multan,Punjab,2025-08-08,Google Ads,1
685,Asad Sheikh,Male,42,Lahore,Punjab,2024-07-02,Organic,1
686,Sana Jatoi,Female,40,Karachi,Sindh,2024-03-11,Google Ads,1
687,Zahra Abbasi,Female,28,Lahore,Punjab,2024-12-01,TikTok Ads,1
688,Ali Farooq,Female,23,Peshawar,KPK,2024-07-24,TikTok Ads,0
689,Usman Baig,Male,30,Lahore,Punjab,2025-04-20,Facebook Ads,0
690,Asad Baig,Male,43,Karachi,Sindh,2026-01-20,Google Ads,0
691,Hassan Iqbal,Female,25,Karachi,Sindh,2024-01-25,Facebook Ads,0
692,Sana Farooq,Male,29,Quetta,Balochistan,2024-12-09,Facebook Ads,1
693,Muhammad Dar,Female,18,Lahore,Punjab,2024-04-16,Facebook Ads,1
694,Ayesha Jatoi,Female,29,Karachi,Sindh,2025-05-18,Google Ads,0
695,Ahmed Malik,Male,27,Rawalpindi,Punjab,2024-02-14,TikTok Ads,1
696,Sana Jatoi,Female,23,Lahore,Punjab,2025-04-14,Facebook Ads,0
697,Hina Ali,Male,28,Karachi,Sindh,2025-10-14,TikTok Ads,1
698,Kiran Ali,Male,35,Karachi,Sindh,2025-03-21,Facebook Ads,0
699,Yasmin Malik,Female,38,Lahore,Punjab,2026-05-21,Organic,0
700,Omer Dar,Female,30,Gujranwala,Punjab,2024-11-21,Facebook Ads,1
701,Zahra Siddiqui,Male,24,Lahore,Punjab,2024-05-19,Google Ads,0
702,Amna Baig,Male,18,Multan,Punjab,2024-06-17,Organic,1
703,Zahra Gill,Male,18,Rawalpindi,Punjab,2025-07-02,Referral,1
704,Asad Raza,Female,37,Rawalpindi,Punjab,2024-09-28,Facebook Ads,0
705,Zain Ali,Female,26,Karachi,Sindh,2026-04-26,Facebook Ads,0
706,Faisal Hashmi,Other,31,Lahore,Punjab,2026-05-05,TikTok Ads,0
707,Omer Malik,Male,27,Lahore,Punjab,2024-12-30,Google Ads,0
708,Kiran Jatoi,Other,22,Karachi,Sindh,2024-11-02,Google Ads,1
709,Bilal Butt,Other,28,Karachi,Sindh,2025-02-18,Google Ads,1
710,Zahra Farooq,Male,30,Peshawar,KPK,2024-04-06,TikTok Ads,0
711,Zahra Sheikh,Male,21,Lahore,Punjab,2024-05-04,Facebook Ads,1
712,Muhammad Ahmed,Male,41,Lahore,Punjab,2024-05-13,Direct,0
713,Ayesha Dar,Male,37,Islamabad,Islamabad Capital Territory,2025-08-19,Facebook Ads,0
714,Sara Siddiqui,Male,32,Multan,Punjab,2024-01-23,Facebook Ads,1
715,Ali Raza,Female,20,Karachi,Sindh,2026-04-08,Google Ads,0
716,Hamza Ali,Female,30,Karachi,Sindh,2024-05-05,Google Ads,0
717,Ahmed Gill,Female,25,Karachi,Sindh,2026-04-21,TikTok Ads,0
718,Hina Dar,Female,30,Karachi,Sindh,2025-11-30,Organic,0
719,Mariam Butt,Male,37,Islamabad,Islamabad Capital Territory,2024-10-08,Google Ads,0
720,Bilal Gill,Male,33,Islamabad,Islamabad Capital Territory,2025-09-20,Facebook Ads,1
721,Nida Hashmi,Female,38,Lahore,Punjab,2025-05-25,Organic,1
722,Mariam Farooq,Male,24,Rawalpindi,Punjab,2024-10-13,Direct,0
723,Kiran Malik,Male,28,Karachi,Sindh,2025-10-07,TikTok Ads,1
724,Hassan Khan,Female,36,Lahore,Punjab,2025-05-06,TikTok Ads,0
725,Hassan Cheema,Female,38,Lahore,Punjab,2025-02-01,Facebook Ads,0
726,Bilal Butt,Other,39,Lahore,Punjab,2025-09-03,Facebook Ads,1
727,Sana Khan,Female,27,Karachi,Sindh,2024-02-29,Facebook Ads,1
728,Saad Jatoi,Male,36,Lahore,Punjab,2024-06-12,TikTok Ads,0
729,Zain Iqbal,Female,25,Lahore,Punjab,2025-06-30,Facebook Ads,0
730,Hina Ahmed,Male,28,Islamabad,Islamabad Capital Territory,2025-08-12,TikTok Ads,1
731,Kiran Mughal,Male,20,Sialkot,Punjab,2024-06-29,Google Ads,1
732,Sana Baig,Female,25,Islamabad,Islamabad Capital Territory,2025-08-28,Facebook Ads,1
733,Muhammad Mughal,Male,26,Lahore,Punjab,2025-07-30,Referral,1
734,Ayesha Cheema,Male,29,Lahore,Punjab,2025-05-17,Facebook Ads,1
735,Ahmed Ali,Male,29,Karachi,Sindh,2024-01-21,Facebook Ads,1
736,Tariq Cheema,Other,27,Rawalpindi,Punjab,2025-09-20,Google Ads,0
737,Ayesha Malik,Male,34,Karachi,Sindh,2026-04-01,Referral,0
738,Omer Ahmed,Other,27,Karachi,Sindh,2025-08-23,Direct,0
739,Faisal Malik,Female,39,Sialkot,Punjab,2024-03-15,Facebook Ads,1
740,Asad Dar,Female,32,Quetta,Balochistan,2024-11-05,Google Ads,1
741,Omer Malik,Female,18,Lahore,Punjab,2026-03-21,Facebook Ads,0
742,Raza Cheema,Male,20,Lahore,Punjab,2025-12-25,Google Ads,0
743,Hassan Hashmi,Male,35,Lahore,Punjab,2025-11-12,Facebook Ads,1
744,Sara Butt,Female,34,Karachi,Sindh,2024-05-10,Facebook Ads,1
745,Fatima Khan,Female,28,Karachi,Sindh,2026-05-21,Referral,0
746,Amna Baig,Other,26,Lahore,Punjab,2025-09-08,Facebook Ads,0
747,Omer Hashmi,Male,21,Lahore,Punjab,2025-05-23,TikTok Ads,1
748,Hamza Shah,Male,31,Lahore,Punjab,2024-12-21,Google Ads,1
749,Omer Butt,Male,38,Lahore,Punjab,2026-04-21,Facebook Ads,0
750,Faisal Shah,Female,45,Lahore,Punjab,2024-08-02,Facebook Ads,0
751,Sana Ali,Male,51,Karachi,Sindh,2026-01-07,Referral,0
752,Muhammad Ahmed,Female,18,Multan,Punjab,2024-06-19,Organic,1
753,Mariam Cheema,Female,38,Karachi,Sindh,2025-07-13,Organic,1
754,Kiran Sheikh,Male,30,Karachi,Sindh,2024-06-15,Organic,0
755,Zahra Ali,Male,34,Peshawar,KPK,2024-10-28,Facebook Ads,0
756,Muhammad Shah,Male,27,Lahore,Punjab,2024-03-16,Referral,1
757,Omer Butt,Male,39,Lahore,Punjab,2026-01-19,Google Ads,0
758,Ali Farooq,Male,29,Karachi,Sindh,2024-12-12,Facebook Ads,0
759,Nida Hashmi,Male,25,Lahore,Punjab,2025-03-17,Google Ads,1
760,Raza Butt,Female,40,Lahore,Punjab,2024-06-09,Direct,1
761,Ahmed Sheikh,Male,29,Rawalpindi,Punjab,2025-02-23,Organic,0
762,Faisal Farooq,Female,32,Lahore,Punjab,2025-11-07,Referral,1
763,Usman Abbasi,Male,28,Faisalabad,Punjab,2025-02-06,Google Ads,1
764,Sara Farooq,Male,28,Faisalabad,Punjab,2024-02-25,Direct,1
765,Asad Khan,Female,34,Lahore,Punjab,2026-04-23,Direct,0
766,Yasmin Hashmi,Male,18,Karachi,Sindh,2024-01-27,Google Ads,1
767,Ayesha Butt,Male,38,Islamabad,Islamabad Capital Territory,2025-04-29,Facebook Ads,0
768,Zain Abbasi,Female,37,Karachi,Sindh,2025-05-15,Google Ads,1
769,Yasmin Siddiqui,Female,24,Karachi,Sindh,2024-07-08,Referral,1
770,Asad Dar,Female,36,Karachi,Sindh,2024-02-15,Referral,0
771,Bilal Gill,Male,37,Karachi,Sindh,2026-05-07,Facebook Ads,0
772,Bilal Baig,Male,34,Islamabad,Islamabad Capital Territory,2024-03-28,Organic,0
773,Yasmin Mughal,Female,24,Rawalpindi,Punjab,2026-02-13,Organic,0
774,Sara Iqbal,Female,33,Islamabad,Islamabad Capital Territory,2026-04-18,Organic,0
775,Tariq Qureshi,Female,32,Karachi,Sindh,2025-08-09,Google Ads,0
776,Sana Cheema,Female,38,Karachi,Sindh,2026-05-24,Google Ads,0
777,Faisal Ahmed,Male,24,Karachi,Sindh,2024-05-03,Facebook Ads,1
778,Amna Gill,Male,28,Rawalpindi,Punjab,2024-08-04,Direct,1
779,Ayesha Malik,Other,18,Karachi,Sindh,2024-03-21,Google Ads,1
780,Yasmin Qureshi,Male,31,Rawalpindi,Punjab,2026-05-04,Organic,0
781,Nida Siddiqui,Male,18,Karachi,Sindh,2024-03-30,Facebook Ads,0
782,Kiran Farooq,Female,23,Rawalpindi,Punjab,2026-05-27,Direct,0
783,Bilal Jatoi,Male,36,Karachi,Sindh,2026-03-16,Google Ads,0
784,Faisal Hashmi,Female,28,Karachi,Sindh,2024-04-25,TikTok Ads,1
785,Mariam Malik,Male,30,Lahore,Punjab,2024-04-18,TikTok Ads,0
786,Sara Sheikh,Female,32,Karachi,Sindh,2025-02-24,Direct,0
787,Bilal Dar,Female,18,Lahore,Punjab,2024-02-08,TikTok Ads,1
788,Fatima Siddiqui,Female,31,Karachi,Sindh,2024-02-09,TikTok Ads,1
789,Kiran Shah,Male,36,Rawalpindi,Punjab,2026-02-02,Organic,1
790,Saad Siddiqui,Male,22,Lahore,Punjab,2024-12-11,Google Ads,1
791,Usman Abbasi,Female,33,Karachi,Sindh,2026-05-28,Google Ads,0
792,Faisal Sheikh,Male,25,Karachi,Sindh,2024-05-17,Facebook Ads,0
793,Usman Gill,Female,25,Islamabad,Islamabad Capital Territory,2024-10-02,Facebook Ads,0
794,Hina Qureshi,Male,31,Karachi,Sindh,2024-07-11,Google Ads,1
795,Zahra Raza,Female,27,Faisalabad,Punjab,2026-01-28,Facebook Ads,1
796,Saad Jatoi,Male,31,Karachi,Sindh,2025-06-11,Organic,0
797,Fatima Ali,Female,24,Lahore,Punjab,2024-05-18,Facebook Ads,1
798,Amna Jatoi,Male,27,Faisalabad,Punjab,2024-06-26,Facebook Ads,1
799,Ayesha Raza,Male,32,Lahore,Punjab,2024-02-03,Direct,1
800,Zahra Ahmed,Male,31,Lahore,Punjab,2024-10-07,Referral,1
801,Asad Gill,Male,32,Lahore,Punjab,2025-11-28,Google Ads,0
802,Muhammad Iqbal,Female,25,Lahore,Punjab,2024-06-30,Organic,1
803,Saad Baig,Female,37,Quetta,Balochistan,2024-06-16,Organic,0
804,Bilal Ali,Female,39,Peshawar,KPK,2024-02-20,Organic,1
805,Fatima Baig,Male,25,Rawalpindi,Punjab,2026-05-27,TikTok Ads,0
806,Sana Iqbal,Female,27,Karachi,Sindh,2025-10-29,Google Ads,1
807,Mariam Jatoi,Other,30,Lahore,Punjab,2026-03-10,Google Ads,0
808,Amna Khan,Male,34,Karachi,Sindh,2025-10-24,Google Ads,1
809,Fatima Hashmi,Male,25,Rawalpindi,Punjab,2024-09-15,Google Ads,1
810,Nida Abbasi,Female,28,Rawalpindi,Punjab,2025-03-09,Direct,0
811,Kiran Mughal,Male,34,Lahore,Punjab,2025-04-22,Direct,1
812,Usman Jatoi,Female,20,Karachi,Sindh,2025-08-21,TikTok Ads,0
813,Zain Khan,Female,18,Karachi,Sindh,2025-07-28,TikTok Ads,1
814,Raza Hashmi,Female,36,Islamabad,Islamabad Capital Territory,2025-12-01,Facebook Ads,0
815,Zain Cheema,Female,20,Islamabad,Islamabad Capital Territory,2025-10-17,Facebook Ads,0
816,Omer Siddiqui,Female,43,Multan,Punjab,2024-07-11,Facebook Ads,0
817,Hamza Jatoi,Male,25,Karachi,Sindh,2026-04-04,Google Ads,0
818,Nida Dar,Male,28,Karachi,Sindh,2026-01-08,Organic,0
819,Muhammad Cheema,Female,28,Lahore,Punjab,2025-03-04,Google Ads,0
820,Kiran Dar,Male,22,Lahore,Punjab,2024-12-17,TikTok Ads,1
821,Hina Iqbal,Female,29,Quetta,Balochistan,2025-11-18,Google Ads,0
822,Asad Jatoi,Male,27,Islamabad,Islamabad Capital Territory,2026-05-10,Facebook Ads,0
823,Yasmin Farooq,Male,35,Lahore,Punjab,2025-04-27,Referral,0
824,Hamza Siddiqui,Male,35,Karachi,Sindh,2025-11-27,Facebook Ads,0
825,Omer Ali,Male,35,Karachi,Sindh,2026-02-01,Facebook Ads,0
826,Usman Qureshi,Female,34,Karachi,Sindh,2025-01-15,Facebook Ads,0
827,Bilal Baig,Male,30,Karachi,Sindh,2025-04-26,Google Ads,0
828,Ahmed Baig,Male,42,Karachi,Sindh,2025-04-28,Facebook Ads,0
829,Ayesha Jatoi,Female,31,Faisalabad,Punjab,2025-06-26,Facebook Ads,1
830,Usman Qureshi,Male,30,Multan,Punjab,2024-05-20,Organic,0
831,Ayesha Shah,Female,28,Lahore,Punjab,2024-05-26,Facebook Ads,1
832,Omer Butt,Female,41,Karachi,Sindh,2024-12-06,Facebook Ads,0
833,Raza Butt,Male,29,Islamabad,Islamabad Capital Territory,2024-01-05,Google Ads,0
834,Zahra Siddiqui,Male,18,Karachi,Sindh,2025-08-13,Referral,0
835,Amna Butt,Male,30,Quetta,Balochistan,2024-05-12,Facebook Ads,1
836,Nida Qureshi,Female,31,Lahore,Punjab,2025-03-15,Facebook Ads,0
837,Saad Dar,Other,26,Lahore,Punjab,2025-06-30,Organic,1
838,Ayesha Mughal,Female,27,Lahore,Punjab,2026-02-14,Facebook Ads,0
839,Tariq Raza,Other,33,Lahore,Punjab,2024-01-05,TikTok Ads,1
840,Raza Iqbal,Female,39,Karachi,Sindh,2024-11-15,Facebook Ads,1
841,Hamza Sheikh,Female,28,Lahore,Punjab,2024-06-20,Direct,1
842,Ali Ahmed,Female,33,Islamabad,Islamabad Capital Territory,2025-04-11,Facebook Ads,0
843,Hina Jatoi,Female,23,Karachi,Sindh,2025-03-20,Referral,0
844,Yasmin Malik,Female,46,Lahore,Punjab,2025-01-02,Facebook Ads,1
845,Amna Raza,Female,46,Karachi,Sindh,2024-01-20,Facebook Ads,0
846,Sana Iqbal,Male,30,Rawalpindi,Punjab,2024-08-04,Google Ads,0
847,Hina Khan,Male,18,Karachi,Sindh,2024-05-06,Facebook Ads,1
848,Asad Ahmed,Female,42,Lahore,Punjab,2026-02-28,Facebook Ads,0
849,Hassan Hashmi,Other,26,Quetta,Balochistan,2024-02-19,Facebook Ads,1
850,Yasmin Sheikh,Male,34,Peshawar,KPK,2024-02-19,Referral,0
851,Faisal Sheikh,Female,18,Lahore,Punjab,2024-05-06,TikTok Ads,1
852,Hassan Siddiqui,Male,33,Karachi,Sindh,2024-07-29,TikTok Ads,0
853,Faisal Khan,Male,33,Rawalpindi,Punjab,2025-11-09,Facebook Ads,0
854,Tariq Siddiqui,Male,30,Lahore,Punjab,2025-03-04,Organic,0
855,Zain Jatoi,Male,35,Islamabad,Islamabad Capital Territory,2024-10-16,Facebook Ads,0
856,Zain Sheikh,Male,19,Lahore,Punjab,2026-03-07,Organic,0
857,Bilal Jatoi,Female,27,Karachi,Sindh,2025-12-21,Google Ads,1
858,Mariam Abbasi,Female,29,Peshawar,KPK,2024-07-31,Facebook Ads,1
859,Faisal Cheema,Male,19,Karachi,Sindh,2024-01-14,Organic,1
860,Yasmin Ali,Female,34,Islamabad,Islamabad Capital Territory,2024-06-01,Facebook Ads,0
861,Ali Jatoi,Male,26,Lahore,Punjab,2024-09-19,TikTok Ads,1
862,Raza Iqbal,Female,29,Karachi,Sindh,2024-09-27,Facebook Ads,1
863,Zahra Ahmed,Male,35,Gujranwala,Punjab,2024-02-10,Facebook Ads,1
864,Usman Mughal,Female,28,Rawalpindi,Punjab,2025-03-12,Google Ads,1
865,Hina Sheikh,Male,41,Multan,Punjab,2024-01-10,Referral,0
866,Hamza Butt,Female,25,Lahore,Punjab,2025-09-28,Google Ads,0
867,Bilal Ali,Female,24,Lahore,Punjab,2024-07-06,Google Ads,1
868,Zain Dar,Female,36,Islamabad,Islamabad Capital Territory,2024-10-05,Facebook Ads,0
869,Kiran Cheema,Male,30,Karachi,Sindh,2024-04-25,Facebook Ads,1
870,Hamza Ahmed,Male,22,Karachi,Sindh,2024-04-16,Facebook Ads,1
871,Mariam Baig,Female,26,Peshawar,KPK,2024-07-04,TikTok Ads,0
872,Nida Dar,Male,35,Lahore,Punjab,2025-12-01,TikTok Ads,0
873,Hina Malik,Female,42,Karachi,Sindh,2024-04-25,Google Ads,0
874,Mariam Gill,Other,30,Multan,Punjab,2024-09-24,Direct,1
875,Raza Shah,Other,28,Rawalpindi,Punjab,2025-11-25,Google Ads,0
876,Tariq Baig,Male,37,Lahore,Punjab,2025-11-16,Facebook Ads,1
877,Omer Jatoi,Male,19,Karachi,Sindh,2025-03-19,Direct,1
878,Yasmin Iqbal,Female,32,Karachi,Sindh,2024-06-01,Facebook Ads,0
879,Hassan Hashmi,Male,18,Rawalpindi,Punjab,2025-06-01,Organic,0
880,Saad Cheema,Male,31,Karachi,Sindh,2026-02-08,TikTok Ads,0
881,Saad Shah,Female,35,Karachi,Sindh,2024-02-21,Direct,1
882,Tariq Iqbal,Female,39,Lahore,Punjab,2025-02-16,Facebook Ads,1
883,Sana Ali,Female,25,Karachi,Sindh,2024-03-31,Organic,1
884,Saad Gill,Female,29,Karachi,Sindh,2026-02-02,Google Ads,0
885,Raza Khan,Female,24,Quetta,Balochistan,2024-02-06,Facebook Ads,1
886,Hassan Farooq,Other,30,Karachi,Sindh,2024-04-03,Facebook Ads,1
887,Nida Hashmi,Male,35,Islamabad,Islamabad Capital Territory,2025-11-01,Organic,0
888,Yasmin Gill,Female,20,Lahore,Punjab,2026-04-25,Facebook Ads,0
889,Ahmed Iqbal,Female,39,Rawalpindi,Punjab,2025-07-27,Facebook Ads,1
890,Amna Hashmi,Female,22,Lahore,Punjab,2026-01-03,Direct,0
891,Zahra Sheikh,Male,25,Lahore,Punjab,2024-01-03,TikTok Ads,1
892,Omer Mughal,Female,41,Karachi,Sindh,2025-07-14,Google Ads,0
893,Tariq Mughal,Male,23,Rawalpindi,Punjab,2024-06-17,TikTok Ads,0
894,Saad Malik,Female,34,Peshawar,KPK,2024-04-19,Facebook Ads,0
895,Bilal Hashmi,Male,35,Karachi,Sindh,2026-05-22,Organic,0
896,Kiran Raza,Male,18,Rawalpindi,Punjab,2026-01-03,Facebook Ads,1
897,Omer Sheikh,Male,45,Lahore,Punjab,2025-10-10,Direct,0
898,Yasmin Baig,Female,54,Rawalpindi,Punjab,2025-04-13,TikTok Ads,1
899,Yasmin Baig,Male,27,Peshawar,KPK,2025-05-25,TikTok Ads,0
900,Muhammad Jatoi,Female,44,Islamabad,Islamabad Capital Territory,2026-05-08,Direct,0
901,Sara Cheema,Male,36,Karachi,Sindh,2025-12-09,Facebook Ads,1
902,Sara Butt,Male,25,Karachi,Sindh,2024-04-16,Referral,1
903,Kiran Hashmi,Female,33,Islamabad,Islamabad Capital Territory,2025-05-31,TikTok Ads,0
904,Kiran Qureshi,Male,36,Peshawar,KPK,2024-10-07,Google Ads,1
905,Kiran Shah,Female,21,Rawalpindi,Punjab,2026-04-04,Organic,0
906,Hamza Malik,Female,26,Lahore,Punjab,2026-05-13,Facebook Ads,0
907,Faisal Farooq,Male,18,Islamabad,Islamabad Capital Territory,2024-07-24,Organic,1
908,Ayesha Hashmi,Female,27,Lahore,Punjab,2025-11-19,Referral,1
909,Hamza Butt,Female,30,Islamabad,Islamabad Capital Territory,2025-12-28,Direct,0
910,Zain Mughal,Female,24,Karachi,Sindh,2025-11-21,Organic,1
911,Hina Farooq,Female,18,Karachi,Sindh,2026-04-07,Direct,0
912,Muhammad Jatoi,Female,38,Karachi,Sindh,2024-05-28,Facebook Ads,1
913,Ahmed Ahmed,Male,35,Islamabad,Islamabad Capital Territory,2024-10-20,Organic,1
914,Yasmin Siddiqui,Male,26,Karachi,Sindh,2025-12-08,TikTok Ads,0
915,Usman Raza,Male,39,Multan,Punjab,2025-01-02,Facebook Ads,1
916,Zahra Sheikh,Male,32,Islamabad,Islamabad Capital Territory,2026-01-30,Facebook Ads,0
917,Raza Farooq,Female,18,Karachi,Sindh,2025-12-10,Google Ads,0
918,Yasmin Ahmed,Female,33,Lahore,Punjab,2025-03-02,Facebook Ads,0
919,Yasmin Shah,Male,24,Karachi,Sindh,2024-01-14,Organic,1
920,Hina Siddiqui,Female,42,Karachi,Sindh,2026-04-29,Google Ads,0
921,Sana Mughal,Male,21,Karachi,Sindh,2026-03-05,Google Ads,0
922,Hina Raza,Male,39,Peshawar,KPK,2025-11-30,TikTok Ads,0
923,Ali Butt,Male,38,Karachi,Sindh,2025-01-21,Google Ads,1
924,Ahmed Qureshi,Female,41,Rawalpindi,Punjab,2024-05-13,Facebook Ads,0
925,Fatima Baig,Male,22,Lahore,Punjab,2024-12-04,Referral,1
926,Zahra Malik,Other,22,Karachi,Sindh,2024-11-26,Google Ads,0
927,Nida Ahmed,Female,28,Islamabad,Islamabad Capital Territory,2025-05-17,Organic,0
928,Sara Farooq,Female,22,Lahore,Punjab,2025-06-22,Facebook Ads,1
929,Sana Butt,Male,18,Karachi,Sindh,2025-03-01,Google Ads,1
930,Hassan Farooq,Female,24,Karachi,Sindh,2024-08-14,Facebook Ads,0
931,Ayesha Shah,Female,31,Lahore,Punjab,2024-08-11,Facebook Ads,1
932,Amna Hashmi,Male,30,Karachi,Sindh,2024-04-27,Referral,1
933,Yasmin Mughal,Male,25,Lahore,Punjab,2024-02-10,TikTok Ads,0
934,Yasmin Shah,Male,27,Lahore,Punjab,2025-01-30,Facebook Ads,1
935,Bilal Farooq,Male,36,Islamabad,Islamabad Capital Territory,2025-06-13,TikTok Ads,0
936,Amna Mughal,Female,20,Karachi,Sindh,2025-05-13,Facebook Ads,1
937,Ahmed Abbasi,Male,38,Peshawar,KPK,2024-11-24,Facebook Ads,0
938,Tariq Ali,Male,32,Karachi,Sindh,2026-03-02,Direct,0
939,Hassan Farooq,Other,34,Karachi,Sindh,2024-03-08,TikTok Ads,1
940,Ayesha Raza,Female,32,Islamabad,Islamabad Capital Territory,2026-05-05,TikTok Ads,0
941,Zain Raza,Female,28,Lahore,Punjab,2025-10-24,Facebook Ads,1
942,Ali Malik,Other,29,Lahore,Punjab,2026-01-04,Referral,1
943,Omer Ahmed,Male,38,Karachi,Sindh,2024-07-01,TikTok Ads,1
944,Bilal Farooq,Male,27,Quetta,Balochistan,2024-09-21,Facebook Ads,1
945,Mariam Dar,Female,29,Karachi,Sindh,2025-03-19,Organic,0
946,Omer Khan,Male,28,Multan,Punjab,2025-07-01,Google Ads,1
947,Muhammad Hashmi,Male,26,Islamabad,Islamabad Capital Territory,2025-12-18,Facebook Ads,0
948,Ali Mughal,Male,18,Lahore,Punjab,2024-10-23,TikTok Ads,1
949,Yasmin Abbasi,Female,19,Islamabad,Islamabad Capital Territory,2026-02-22,Facebook Ads,0
950,Zahra Dar,Male,35,Karachi,Sindh,2025-04-30,Direct,1
951,Fatima Farooq,Female,23,Karachi,Sindh,2026-03-26,Facebook Ads,0
952,Hassan Abbasi,Male,24,Karachi,Sindh,2024-11-01,Google Ads,1
953,Yasmin Mughal,Male,35,Islamabad,Islamabad Capital Territory,2025-07-20,Facebook Ads,0
954,Hassan Malik,Male,41,Peshawar,KPK,2025-08-09,Organic,0
955,Nida Dar,Male,33,Peshawar,KPK,2024-11-08,Google Ads,1
956,Ayesha Mughal,Male,33,Karachi,Sindh,2024-06-13,TikTok Ads,0
957,Fatima Iqbal,Female,36,Lahore,Punjab,2024-07-17,Facebook Ads,0
958,Zain Butt,Male,37,Lahore,Punjab,2026-05-21,Direct,0
959,Amna Farooq,Male,38,Karachi,Sindh,2024-10-24,Google Ads,1
960,Yasmin Ali,Male,48,Multan,Punjab,2026-01-13,TikTok Ads,0
961,Sara Cheema,Female,28,Lahore,Punjab,2024-05-11,Facebook Ads,1
962,Yasmin Iqbal,Male,41,Islamabad,Islamabad Capital Territory,2024-07-17,Google Ads,1
963,Omer Cheema,Female,45,Peshawar,KPK,2025-12-11,Facebook Ads,0
964,Sara Malik,Female,23,Rawalpindi,Punjab,2026-04-07,Facebook Ads,0
965,Omer Qureshi,Female,26,Karachi,Sindh,2024-09-09,Google Ads,1
966,Sana Qureshi,Female,29,Karachi,Sindh,2024-05-17,Google Ads,0
967,Yasmin Shah,Female,26,Islamabad,Islamabad Capital Territory,2025-04-01,Facebook Ads,1
968,Asad Abbasi,Male,41,Karachi,Sindh,2024-06-28,Facebook Ads,1
969,Raza Hashmi,Female,36,Rawalpindi,Punjab,2026-05-29,TikTok Ads,0
970,Hamza Farooq,Male,32,Karachi,Sindh,2026-01-14,Facebook Ads,1
971,Ali Khan,Male,21,Lahore,Punjab,2026-04-12,Google Ads,0
972,Sara Baig,Male,23,Lahore,Punjab,2024-02-07,Google Ads,0
973,Hassan Siddiqui,Female,33,Karachi,Sindh,2025-10-31,Direct,0
974,Amna Malik,Male,34,Peshawar,KPK,2026-03-01,Facebook Ads,0
975,Sara Abbasi,Male,30,Peshawar,KPK,2025-02-10,Direct,1
976,Asad Jatoi,Other,18,Karachi,Sindh,2024-09-01,Google Ads,1
977,Nida Butt,Male,31,Karachi,Sindh,2025-04-01,Direct,1
978,Fatima Butt,Male,53,Islamabad,Islamabad Capital Territory,2026-01-23,Organic,0
979,Hina Cheema,Male,33,Lahore,Punjab,2024-08-12,TikTok Ads,1
980,Amna Cheema,Female,34,Karachi,Sindh,2025-01-13,TikTok Ads,0
981,Sana Ahmed,Female,34,Karachi,Sindh,2025-02-01,Facebook Ads,0
982,Saad Gill,Male,22,Karachi,Sindh,2025-10-26,Facebook Ads,0
983,Omer Sheikh,Female,37,Lahore,Punjab,2026-05-04,Facebook Ads,0
984,Hina Siddiqui,Male,37,Karachi,Sindh,2025-01-20,Facebook Ads,0
985,Raza Dar,Male,24,Karachi,Sindh,2025-06-13,Facebook Ads,0
986,Bilal Dar,Male,19,Lahore,Punjab,2025-06-12,TikTok Ads,1
987,Kiran Mughal,Female,18,Karachi,Sindh,2025-05-13,Referral,1
988,Saad Hashmi,Other,25,Lahore,Punjab,2024-05-22,TikTok Ads,1
989,Zahra Butt,Female,18,Lahore,Punjab,2024-08-04,TikTok Ads,1
990,Hamza Butt,Male,18,Islamabad,Islamabad Capital Territory,2025-11-07,Facebook Ads,0
